ID	Label	Parent	Definition	Synonym	Xref_DOID	Xref_MESH	Xref_UMLS	Subset	Source_PMIDs	N_Sources
ARDS_POI:01693	Preoperative physiologic assessment for lung cancer resection	perioperative-lung-cancer-management	Structured preoperative evaluation of lung cancer patients prior to resection surgery, including cardiovascular assessment, spirometry, DLCO, estimation of postop pulmonary reserve, and cardiopulmonary exercise testing.		DOID:8552	D008175	C0023109	POI_intervention	17873167	1
ARDS_POI:01694	Cardiovascular evaluation							POI_intervention	17873167	1
ARDS_POI:01695	Spirometry (FEV1)					D012926	C0015737	POI_intervention	17873167	1
ARDS_POI:01696	Diffusion capacity (DLCO)					D008943	C0013218	POI_intervention	17873167	1
ARDS_POI:01697	Estimation of postop pulmonary reserve							POI_intervention	17873167	1
ARDS_POI:01698	Cardiopulmonary exercise testing (VO2max)					D050801	C0392605	POI_intervention	17873167	1
ARDS_POI:01699	Preoperative risk assessment for lung cancer resection							POI_outcome	17873167	1
ARDS_POI:01700	Lung cancer					D008175	C0023109	POI_disease	17873167	1
ARDS_POI:01701	Lung cancer resection					D008175	C0023109	POI_intervention	17873167	1
ARDS_POI:01702	TAK-242	sepsis-treatment	Small-molecule inhibitor of Toll-like receptor-4-mediated signaling for the treatment of severe sepsis.			D012544	C0036514	POI_intervention	20562702	1
ARDS_POI:01703	TAK-242 intervention							POI_intervention	20562702	1
ARDS_POI:01704	Reduced serum IL-6 levels					D007072	C0021641	POI_outcome	20562702	1
ARDS_POI:01705	Reduced mortality in shock and respiratory failure subset							POI_outcome	20562702	1
ARDS_POI:01706	Increased methemoglobin levels					D008662	C0024621	POI_outcome	20562702	1
ARDS_POI:01707	Severe sepsis					D012544	C0036514	POI_population	20562702|17225161|15774053	3
ARDS_POI:01708	Shock or respiratory failure							POI_population	20562702	1
ARDS_POI:01709	Shock and respiratory failure							POI_population	20562702	1
ARDS_POI:01710	Noninvasive pressure support ventilation							POI_intervention	7874950	1
ARDS_POI:01711	Reduced endotracheal intubation							POI_outcome	15599160|7874950	2
ARDS_POI:01712	Reduced mortality							POI_outcome	11990914|8275731|7874950|20483951|26258555	5
ARDS_POI:01713	Acute respiratory failure not due to COPD							POI_context	7874950	1
ARDS_POI:01714	Acute hypercapnic respiratory failure							POI_context	23103736|7874950	2
ARDS_POI:01715	inhaled nitric oxide	vasodilator-therapy	Administration of inhaled nitric oxide as a treatment for acute lung injury or acute respiratory distress syndrome.		DOID:11394	D012128	C0035222	POI_intervention	7705124|17383982|9603111|8630585	4
ARDS_POI:01716	No mortality benefit					D008875	C0027051	POI_outcome	17383982	1
ARDS_POI:01717	Increased renal dysfunction					D012141	C0034749	POI_outcome	17383982	1
ARDS_POI:01718	Acute lung injury					D018277	C0149651	POI_disease	17383982|10789668|19325464	3
ARDS_POI:01719	Nasal positive-pressure ventilation plus oxygen	respiratory-support-therapy	Combination of nasal positive-pressure ventilation and long-term oxygen therapy for treatment of stable hypercapnic COPD.	NPSV+LTOT				POI_intervention	7633704	1
ARDS_POI:01720	Nasal positive-pressure ventilation							POI_intervention	7633704	1
ARDS_POI:01721	Improved gas exchange in hypercapnic COPD							POI_mechanism	7633704	1
ARDS_POI:01722	Improved sleep quality in hypercapnic COPD							POI_mechanism	7633704	1
ARDS_POI:01723	Nasal positive-pressure ventilation plus oxygen							POI_intervention	7633704	1
ARDS_POI:01724	Improved quality of life in hypercapnic COPD							POI_outcome	7633704	1
ARDS_POI:01725	Hypercapnic COPD							POI_disease	7633704	1
ARDS_POI:01726	Ventilation Improvement Npsv	biological-process						POI_mechanism	7633704	1
ARDS_POI:01727	Gas Exchange Optimization Npsv	biological-process						POI_mechanism	7633704	1
ARDS_POI:01728	Sleep Quality Enhancement Npsv	biological-process						POI_mechanism	7633704	1
ARDS_POI:01729	non-invasive pressure support ventilation	respiratory-support-intervention	Non-invasive ventilation with pressure support, adjustable tidal volume and PEEP 5 cmH2O, for acute cardiogenic pulmonary edema.	NIPSV		D011415	C0034065	POI_intervention	11191538	1
ARDS_POI:01730	NIPSV for acute cardiogenic pulmonary edema					D011415	C0034065	POI_intervention	11191538	1
ARDS_POI:01731	Reduced intubation rate							POI_outcome	11191538|34874419|28948369|21424246	4
ARDS_POI:01732	Faster clinical resolution							POI_outcome	11191538	1
ARDS_POI:01733	Acute cardiogenic pulmonary edema					D011415	C0034065	POI_context	11191538	1
ARDS_POI:01734	Noninvasive positive-pressure ventilation							POI_intervention	20348200|8797425|9872200|10712326|12447511|15483407|15599160|11673215	8
ARDS_POI:01735	Reduced need for endotracheal mechanical ventilation							POI_outcome	11673215	1
ARDS_POI:01736	Reduced in-hospital mortality							POI_outcome	15078758|11673215	2
ARDS_POI:01737	Acute respiratory insufficiency after lung resection							POI_context	11673215	1
ARDS_POI:01738	Incidence of ALI					D011656	C0022660	POI_outcome	11850334	1
ARDS_POI:01739	Epidemiology of ALI					D011656	C0022660	POI_outcome	11850334	1
ARDS_POI:01740	Incidence of ARDS					D012128	C0035222	POI_outcome	11850334	1
ARDS_POI:01741	Epidemiology of ARDS					D012128	C0035222	POI_outcome	11850334	1
ARDS_POI:01742	28-day mortality of ALI					D011656	C0022660	POI_outcome	11850334	1
ARDS_POI:01743	28-day mortality of ARDS					D012128	C0035222	POI_outcome	11850334	1
ARDS_POI:01744	inspiratory pressure augmentation during spontaneous breathing trials	ventilator-liberation-strategy	Use of inspiratory pressure augmentation during spontaneous breathing trials to improve ventilator liberation outcomes.					POI_intervention	27818331	1
ARDS_POI:01745	Inspiratory pressure augmentation during spontaneous breathing trials							POI_intervention	27818331	1
ARDS_POI:01746	Sedation minimization protocols for ventilated >24h							POI_intervention	27818331	1
ARDS_POI:01747	Preventive NIV after extubation for high-risk patients							POI_intervention	27818331	1
ARDS_POI:01748	Improved ventilator liberation outcomes							POI_outcome	27818331	1
ARDS_POI:01749	Aerosolized albuterol					D000314	C0001491	POI_intervention	21562125	1
ARDS_POI:01750	Mortality before hospital discharge					D008289	C0027051	POI_outcome	21562125	1
ARDS_POI:01751	Heart rate increase					D006215	C0018810	POI_outcome	21562125	1
ARDS_POI:01752	Atrial fibrillation incidence					D001281	C0004238	POI_outcome	21562125	1
ARDS_POI:01753	Respiratory system compliance							POI_outcome	32728965	1
ARDS_POI:01754	Plateau pressure							POI_outcome	32728965	1
ARDS_POI:01755	Driving pressure							POI_outcome	32728965	1
ARDS_POI:01756	Use of recruitment maneuvers							POI_outcome	32728965	1
ARDS_POI:01757	Use of prone position							POI_outcome	32728965	1
ARDS_POI:01758	Use of neuromuscular blocking agents							POI_outcome	32728965	1
ARDS_POI:01759	Risk of 28-day mortality by ARDS severity							POI_outcome	32728965	1
ARDS_POI:01760	intraoperative high-dose dexamethasone	anti-inflammatory-intervention	Single intraoperative dose of 1 mg/kg dexamethasone administered during cardiac surgery with cardiopulmonary bypass.					POI_intervention	23117776	1
ARDS_POI:01761	Reduced composite major adverse events at 30 days							POI_outcome	23117776	1
ARDS_POI:01762	Cardiac surgery context					D002390	C0007057	POI_context	23117776|11555536|19017864|21502651	4
ARDS_POI:01763	Cardiopulmonary bypass					D002131	C0006927	POI_context	23117776	1
ARDS_POI:01764	HFNC, low Vt, PEEP optimization for COVID-19 ARDS	respiratory-support-strategy	Management strategies for COVID-19 associated ARDS including high flow nasal cannula, low tidal volume ventilation, and PEEP titration to optimize oxygenation.		DOID:11394	D012128	C0035222	POI_intervention	33692022	1
ARDS_POI:01765	COVID-19-induced alveolar damage							POI_mechanism	33692022	1
ARDS_POI:01766	COVID-19-associated pulmonary thrombosis							POI_mechanism	33692022	1
ARDS_POI:01767	COVID-19 associated ARDS				DOID:11394	D012128	C0035222	POI_outcome	33692022	1
ARDS_POI:01768	HFNC for CARDS avoidance of intubation							POI_intervention	33692022	1
ARDS_POI:01769	Reduced intubation for CARDS							POI_outcome	33692022	1
ARDS_POI:01770	Low tidal volume ventilation for ARDS							POI_intervention	33692022	1
ARDS_POI:01771	PEEP optimization for ARDS							POI_intervention	33692022	1
ARDS_POI:01772	Dexamethasone treatment for severe COVID-19							POI_intervention	33692022	1
ARDS_POI:01773	Reduced mortality in severe COVID-19							POI_outcome	33692022	1
ARDS_POI:01774	Remdesivir treatment for severe COVID-19							POI_intervention	33692022	1
ARDS_POI:01775	Modest benefit on recovery time in severe COVID-19							POI_outcome	33692022	1
ARDS_POI:01776	Severe COVID-19 pneumonia							POI_disease	33692022	1
ARDS_POI:01777	Protocolized sedation	sedation-strategy	Nurse-implemented, goal-directed sedation protocol including targeted sedation, arousal assessments, extubation readiness testing, sedation adjustment every 8 hours, and sedation weaning.					POI_intervention	25602358	1
ARDS_POI:01778	Duration of mechanical ventilation					D008733	C0026350	POI_outcome	25602358	1
ARDS_POI:01779	Pediatric acute respiratory failure					D012128	C0035222	POI_population	25602358	1
ARDS_POI:01780	Tofacitinib treatment	JAK-inhibitor-therapy	Tofacitinib 10 mg PO BID for up to 14 days or hospital discharge in patients hospitalized with COVID-19 pneumonia.			D059495	C5712631	POI_intervention	34133856	1
ARDS_POI:01781	Tofacitinib treatment for COVID-19 pneumonia					D059495	C5712631	POI_intervention	34133856	1
ARDS_POI:01782	Reduced death or respiratory failure through 28 days							POI_outcome	34133856	1
ARDS_POI:01783	Acute hospitalization							POI_context	34133856	1
ARDS_POI:01784	Multidisciplinary ventilator management protocol	ventilator-weaning-protocol	Ventilator management protocol implemented by respiratory care practitioners and nurses.	VMP		D011656	C0032943	POI_intervention	10936141	1
ARDS_POI:01785	Nurse-driven ventilator weaning							POI_intervention	10936141	1
ARDS_POI:01786	Reduced incidence of ventilator-associated pneumonia					D011656	C0032943	POI_outcome	10936141	1
ARDS_POI:01787	ICU setting							POI_context	10936141|18626628	2
ARDS_POI:01788	Surgical patients							POI_population	10936141	1
ARDS_POI:01789	ARDS survival	ARDS_POI:01049	Surviving acute respiratory distress syndrome		DOID:11394	D012128	C0035222	POI_outcome	9929089	1
ARDS_POI:01790	Reduced health-related quality of life							POI_outcome	9929089	1
ARDS_POI:01791	PEEP titration guided by esophageal pressure in ARDS	ARDS_POI:01066	Titrating PEEP using esophageal pressure to offset pleural pressure and attenuate alveolar injury in ARDS.	PES-guided PEEP	DOID:11394	D012128	C0035222	POI_intervention	30776290	1
ARDS_POI:01792	PEEP titration guided by esophageal pressure in ARDS							POI_intervention	30776290	1
ARDS_POI:01793	No change in 28-day mortality in ARDS					D012128	C0035222	POI_outcome	30776290	1
ARDS_POI:01794	Reduced need for rescue therapy in ARDS							POI_outcome	30776290	1
ARDS_POI:01795	Attenuate alveolar injury							POI_mechanism	30776290	1
ARDS_POI:01796	Pleural Pressure Offset	biological-process						POI_mechanism	30776290	1
ARDS_POI:01797	Alveolar Injury Attenuation	biological-process						POI_mechanism	30776290	1
ARDS_POI:01798	Improved Patient Outcomes	biological-process						POI_mechanism	30776290	1
ARDS_POI:01799	N-acetylcysteine (NAC) for ARDS	antioxidant-therapy	IV N-acetylcysteine infusion (70 mg/kg every 8h for 10 days) to replete glutathione levels in ARDS.		DOID:11394	D012128	C0035222	POI_intervention	9228372	1
ARDS_POI:01800	Glutathione repletion by NAC/OTZ							POI_mechanism	9228372	1
ARDS_POI:01801	Reduced duration of acute lung injury							POI_outcome	9228372	1
ARDS_POI:01802	Glutathione Depletion Ards	biological-process						POI_mechanism	9228372	1
ARDS_POI:01803	Recombinant surfactant protein C-based surfactant	exogenous-surfactant-therapy	Recombinant surfactant protein C-based surfactant administered intratracheally up to 4 times within 24 hours in patients with ARDS.		DOID:11394	D012128	C0035222	POI_intervention	15329426	1
ARDS_POI:01804	Recombinant surfactant protein C-based surfactant							POI_intervention	15329426	1
ARDS_POI:01805	Improved oxygenation during 24h							POI_outcome	12897997|15329426	2
ARDS_POI:01806	No survival benefit at 28 days							POI_outcome	15329426	1
ARDS_POI:01807	Alveolar Recruitment Exogenous Surfactant	biological-process						POI_mechanism	15329426	1
ARDS_POI:01808	Gas Exchange Improvement Exogenous Surfactant	biological-process						POI_mechanism	15329426	1
ARDS_POI:01809	Implementation of ICU nutrition management protocol	nutritional-management-strategy	Implementation of a guideline-based protocol to increase enteral nutrition use and enable earlier feeding initiation in critically ill patients.					POI_intervention	15078758	1
ARDS_POI:01810	Increased enteral nutrition use					D004712	C0013912	POI_outcome	15078758	1
ARDS_POI:01811	Reduced duration of mechanical ventilation					D008803	C0024344	POI_outcome	15078758	1
ARDS_POI:01812	Enteral nutrition optimization					D004712	C0013912	POI_mechanism	15078758	1
ARDS_POI:01813	Early feeding initiation							POI_mechanism	15078758	1
ARDS_POI:01814	Berlin definition criteria for ARDS					D012128	C0035222	POI_intervention	23370917	1
ARDS_POI:01815	Diffuse alveolar damage at autopsy							POI_outcome	23370917	1
ARDS_POI:01816	Intensive care unit context							POI_context	23370917|12441746	2
ARDS_POI:01817	Severe ARDS duration over 72 hours							POI_context	23370917	1
ARDS_POI:01818	ACE I/D polymorphism	genetic-risk-factor	ACE insertion/deletion polymorphism that regulates ACE activity and is associated with susceptibility and outcome in ARDS.		DOID:11394	D012128	C0035222	POI_mechanism	12204859	1
ARDS_POI:01819	ACE activity regulation							POI_mechanism	12204859	1
ARDS_POI:01820	ARDS susceptibility					D012128	C0035222	POI_outcome	12204859	1
ARDS_POI:01821	Pulmonary vascular tone regulation							POI_mechanism	12204859	1
ARDS_POI:01822	Pulmonary vascular permeability regulation							POI_mechanism	12204859	1
ARDS_POI:01823	Alveolar epithelial cell survival							POI_mechanism	12204859	1
ARDS_POI:01824	Pulmonary fibroblast activation							POI_mechanism	12204859	1
ARDS_POI:01825	Inflammatory lung injury (ARDS/PNEU)					D012128	C0035222	POI_mechanism	8542113	1
ARDS_POI:01826	Decreased lavageable surfactant pool							POI_mechanism	8542113	1
ARDS_POI:01827	Reduced surfactant large aggregate content							POI_mechanism	8542113	1
ARDS_POI:01828	Increased alveolar protein load							POI_mechanism	8542113	1
ARDS_POI:01829	Altered surfactant phospholipid profile							POI_mechanism	8542113	1
ARDS_POI:01830	Decreased surfactant protein A (SP-A)							POI_mechanism	8542113	1
ARDS_POI:01831	Predictors of extubation failure	respiratory-failure-predictors	Elevated rapid shallow breathing index, positive fluid balance 24h prior, and pneumonia as reason for intubation are associated with increased risk of extubation failure in ventilated ICU patients.					POI_mechanism	17166980	1
